id,age,gender,annual_income,marital_status,num_children,education,years_of_employment,credit_history,current_debt,loan_purpose
5629,50,male,141326,single,1,phd,13,good,4401,education
5630,46,male,92271,divorced,3,phd,8,good,9991,car
5631,34,male,107095,married,3,bachelor,23,average,4944,personal
5632,43,female,108613,married,2,phd,16,good,2499,car
5633,36,female,67591,married,5,master,9,good,1727,car
5634,24,female,122598,single,0,phd,7,good,9948,business
5635,30,male,79655,widowed,1,bachelor,50,good,6753,car
5636,29,female,63821,divorced,1,phd,11,average,5603,home
5637,44,female,132029,single,4,bachelor,23,good,9393,home
5638,60,female,91442,widowed,3,bachelor,40,average,8382,education
5639,30,male,56229,single,5,phd,14,good,1545,home
5640,55,male,127542,single,3,phd,8,good,1472,business
5641,19,female,53802,married,3,bachelor,17,good,5087,business
5642,44,male,72633,single,4,bachelor,38,average,1619,car
5643,51,male,72093,divorced,0,master,19,good,9702,personal
5644,69,male,116596,married,5,bachelor,48,good,2779,personal
5645,50,male,129025,widowed,0,master,5,good,1878,business
5646,41,male,60278,single,3,phd,23,good,4411,car
5647,49,female,141944,single,1,bachelor,40,good,7280,education
5648,24,male,50188,divorced,2,phd,41,average,6823,education
5649,50,female,84408,widowed,0,phd,14,good,5364,car
5650,33,male,125953,single,5,phd,20,average,7304,education
5651,57,male,84788,single,4,master,29,good,4721,personal
5652,50,female,101433,single,3,master,35,average,4073,home
5653,34,female,61764,single,3,master,35,average,3078,home
5654,38,female,77689,single,2,phd,23,average,2585,home
5655,41,female,131512,divorced,3,master,3,good,2159,home
5656,40,female,78349,divorced,4,phd,4,good,4603,car
5657,65,male,97603,married,4,master,25,good,5554,car
5658,61,male,136088,widowed,4,phd,14,good,8105,personal
5659,58,male,121570,single,0,master,5,good,2483,personal
5660,20,female,64946,married,3,phd,20,good,5139,education
5661,36,male,74367,divorced,2,phd,37,average,7628,home
5662,34,female,115333,married,5,master,15,average,8968,business
5663,39,male,69867,single,2,phd,11,average,1806,car
5664,18,male,95386,widowed,3,phd,3,good,1397,education
5665,51,male,124867,married,2,master,4,average,7743,car
5666,40,male,89374,divorced,4,phd,39,average,6130,home
5667,25,female,97938,married,5,bachelor,50,good,6159,home
5668,24,female,88859,married,0,master,6,average,4329,education
5669,60,male,135650,single,0,bachelor,23,average,9112,car
5670,67,female,138452,married,1,phd,11,good,654,home
5671,64,female,89126,widowed,3,phd,14,good,5205,home
5672,43,male,65861,widowed,4,bachelor,47,good,5145,business
5673,18,female,75893,single,4,bachelor,16,good,2845,personal
5674,39,female,149132,single,0,phd,30,good,3630,education
5675,58,female,87514,divorced,0,master,35,good,2931,business
5676,39,male,121982,widowed,0,master,46,average,4101,education
5677,58,female,64695,widowed,1,master,16,average,9545,education
5678,66,male,129992,single,2,master,20,average,4324,personal
5679,18,female,86812,married,4,phd,12,average,5859,personal
5680,34,female,55704,married,3,phd,5,good,3342,home
5681,69,male,75169,widowed,1,phd,44,good,5912,business
5682,44,female,119070,divorced,4,bachelor,45,good,18,personal
5683,28,female,146270,single,1,bachelor,7,good,4092,car
5684,22,female,68400,married,0,master,5,good,3068,home
5685,42,male,89544,single,2,bachelor,49,average,9247,personal
5686,34,male,51103,single,1,master,18,good,6148,home
5687,44,male,107148,divorced,2,master,24,good,7538,business
5688,51,male,125657,married,4,phd,9,good,6325,business
5689,22,male,124827,divorced,2,bachelor,13,good,6143,business
5690,57,female,81555,married,0,phd,23,average,4225,personal
5691,46,female,148464,divorced,5,bachelor,24,average,1633,personal
5692,40,female,101366,married,3,master,21,average,8303,personal
5693,51,male,60937,single,3,bachelor,48,average,4183,business
5694,28,female,58367,married,4,phd,4,good,5255,home
5695,43,male,114283,widowed,5,bachelor,3,average,7711,car
5696,54,male,90346,single,5,master,17,good,6771,education
5697,20,male,129012,divorced,5,master,41,average,4310,business
5698,62,female,112091,married,5,bachelor,7,good,5290,personal
5699,61,male,95328,divorced,1,phd,18,good,9830,personal
5700,33,male,128922,divorced,4,phd,46,good,5423,home
5701,48,female,66348,widowed,0,bachelor,32,good,2320,personal
5702,51,male,142259,widowed,2,master,25,good,4431,car
5703,31,male,82005,divorced,0,master,18,average,4025,personal
5704,18,male,118453,divorced,4,bachelor,9,average,328,car
5705,38,male,114743,married,3,phd,44,good,9455,business
5706,42,female,63447,married,0,phd,32,average,7022,car
5707,20,female,83806,divorced,2,bachelor,22,good,8749,education
5708,18,male,106636,married,4,bachelor,29,average,227,home
5709,55,male,137014,divorced,2,phd,44,good,7014,business
5710,27,male,50853,widowed,0,master,37,average,490,home
5711,25,male,108978,single,5,bachelor,35,average,2538,personal
5712,68,female,124656,single,1,phd,11,good,7387,home
5713,22,male,73135,single,4,phd,29,good,9985,home
5714,42,female,123847,widowed,3,master,29,good,7167,education
5715,34,male,102843,widowed,4,phd,36,average,2913,home
5716,40,male,85221,single,4,bachelor,44,good,7391,business
5717,29,male,91533,single,5,master,20,good,539,education
5718,63,female,95369,single,4,phd,18,average,1974,personal
5719,18,male,130745,married,2,bachelor,6,average,5736,car
5720,55,female,68360,widowed,5,master,49,good,6914,business
5721,59,male,139338,divorced,0,bachelor,27,average,6430,education
5722,21,male,61045,single,1,master,49,good,3271,car
5723,27,male,72284,single,0,master,3,good,1915,personal
5724,66,female,107845,married,3,phd,29,good,5956,personal
5725,58,female,85507,divorced,2,master,31,good,1329,education
5726,45,male,105963,single,5,master,30,good,4274,personal
5727,26,female,62984,married,0,master,16,average,9056,home
5728,70,male,73949,widowed,2,master,48,average,7775,car
5729,27,female,123158,married,5,phd,40,good,8147,personal
5730,34,female,76200,married,5,master,27,good,4761,business
5731,38,female,127559,divorced,2,bachelor,16,average,5701,personal
5732,52,female,70877,married,5,master,38,good,3508,education
5733,66,female,131255,divorced,5,bachelor,19,good,6430,business
5734,38,female,73876,single,2,bachelor,14,good,1523,car
5735,19,female,86561,single,5,bachelor,30,good,381,car
5736,28,male,109282,married,2,master,12,good,7397,home
5737,42,female,114512,single,1,master,45,good,1951,education
5738,65,male,101183,single,1,bachelor,19,good,5315,education
5739,29,male,83467,married,2,phd,48,good,6444,education
5740,58,male,80221,divorced,0,master,25,average,2917,business
5741,21,female,108236,divorced,2,master,33,good,1851,personal
5742,69,male,86819,widowed,4,bachelor,29,good,1154,personal
5743,67,female,70882,single,4,master,6,good,9080,car
5744,42,male,100090,married,4,bachelor,39,good,9179,education
5745,61,female,87583,divorced,1,bachelor,13,average,8181,home
5746,67,female,135062,single,4,phd,7,good,6495,car
5747,18,male,63896,divorced,0,phd,9,good,4755,education
5748,30,female,85816,married,5,master,20,average,9539,education
5749,39,male,77997,divorced,4,phd,12,average,9456,car
5750,31,female,90491,married,3,master,29,average,8669,education
5751,58,female,71158,divorced,4,master,10,good,2688,business
5752,63,female,69290,widowed,5,master,40,average,4184,education
5753,61,female,50678,married,5,bachelor,9,good,1357,car
5754,60,female,114454,married,3,phd,31,good,2962,business
5755,38,male,74656,divorced,3,bachelor,19,good,2319,business
5756,38,female,81539,widowed,2,master,16,average,4772,home
5757,29,female,131028,married,2,master,14,average,8416,car
5758,32,male,135834,widowed,0,master,48,good,2576,car
5759,39,male,148577,widowed,0,phd,25,average,8276,car
5760,51,female,147514,married,1,phd,46,good,4844,car
5761,35,female,80829,widowed,2,master,33,good,5668,home
5762,31,male,94338,widowed,3,bachelor,41,average,2082,car
5763,31,male,72281,single,2,phd,40,average,4881,business
5764,61,male,125074,married,4,bachelor,31,good,4119,home
5765,37,male,111433,single,0,phd,45,average,9114,business
5766,31,male,60059,widowed,2,bachelor,18,average,7648,car
5767,33,male,123662,single,1,master,41,good,4519,business
5768,26,female,101744,single,1,bachelor,46,good,1289,home
5769,51,male,111125,widowed,0,bachelor,26,average,5200,car
5770,35,male,107252,married,5,bachelor,31,good,8787,personal
5771,28,male,132327,married,4,master,3,average,6916,business
5772,48,male,64323,married,0,phd,36,good,9071,personal
5773,37,male,93279,married,0,master,37,average,3859,car
5774,24,female,76749,single,0,master,37,average,5191,education
5775,59,male,148524,single,3,bachelor,3,good,2690,home
5776,50,female,53194,divorced,2,bachelor,35,good,9206,home
5777,36,male,75559,divorced,1,master,17,average,2705,home
5778,46,male,136482,married,1,bachelor,49,average,6760,personal
5779,31,male,73116,single,0,phd,8,good,9865,car
5780,56,male,94345,single,0,phd,4,good,3266,home
5781,55,female,119220,divorced,1,master,37,good,2803,car
5782,45,female,79094,divorced,0,phd,22,average,6978,car
5783,69,female,120550,widowed,5,phd,48,good,3657,personal
5784,52,female,148496,single,1,bachelor,16,good,6093,business
5785,22,female,120551,married,5,phd,39,average,9662,education
5786,31,male,107192,single,5,master,35,good,9666,home
5787,34,male,96027,single,1,bachelor,39,good,5316,education
5788,45,male,68876,divorced,3,phd,34,good,1700,education
5789,31,male,61692,single,0,master,39,average,8022,business
5790,20,male,107962,married,1,master,36,average,3293,education
5791,33,male,102193,widowed,1,master,42,good,7520,car
5792,31,male,81958,divorced,5,bachelor,16,average,7259,business
5793,55,male,120518,divorced,2,master,37,average,6006,home
5794,19,female,132008,married,4,bachelor,24,good,7707,business
5795,34,female,59264,widowed,1,master,7,good,7338,home
5796,36,male,98865,widowed,3,phd,12,average,3198,personal
5797,69,female,118432,married,3,bachelor,37,average,7567,business
5798,44,male,64160,married,2,bachelor,29,average,5907,business
5799,48,male,63072,widowed,2,master,7,average,8885,home
5800,32,male,107613,divorced,5,phd,20,average,6900,business
5801,65,female,95016,married,4,phd,38,average,1322,home
5802,57,male,122037,single,2,bachelor,12,average,278,personal
5803,21,male,121732,single,1,bachelor,42,good,6112,business
5804,61,male,115749,divorced,3,master,28,good,1664,car
5805,61,female,98780,divorced,1,master,25,average,6028,personal
5806,30,female,131528,widowed,2,bachelor,16,good,6156,car
5807,19,male,116305,widowed,2,master,40,average,7619,home
5808,59,female,144385,widowed,3,phd,6,average,4117,education
5809,69,female,80760,married,4,master,29,good,6265,home
5810,57,male,52270,divorced,1,master,35,average,2233,education
5811,68,male,84831,divorced,5,phd,18,good,7515,car
5812,37,male,145239,single,0,bachelor,43,good,6557,home
5813,53,male,138171,married,1,master,4,good,3410,education
5814,61,male,135781,married,0,bachelor,30,good,9498,education
5815,27,female,77371,single,5,phd,35,good,378,personal
5816,21,female,122425,married,3,bachelor,48,average,795,home
5817,27,female,97534,widowed,3,phd,21,good,1719,home
5818,19,male,95702,widowed,1,bachelor,14,good,2147,business
5819,42,male,119077,single,5,master,49,average,4837,car
5820,69,female,94008,married,1,master,38,good,5827,home
5821,59,male,141896,divorced,4,bachelor,17,good,179,home
5822,64,male,81261,married,1,phd,34,average,9807,education
5823,33,male,101648,single,3,phd,16,good,2840,home
5824,51,male,82253,single,5,master,43,average,2944,education
5825,70,female,114649,widowed,1,bachelor,22,average,2452,personal
5826,20,female,69499,single,1,bachelor,25,average,1552,car
5827,45,male,77705,widowed,2,bachelor,5,average,3462,car
5828,61,male,66051,married,4,master,40,average,1815,education
5829,18,male,131252,single,4,phd,33,good,6797,home
5830,40,female,132801,married,3,master,38,average,8927,home
5831,36,male,87138,married,5,master,45,average,6970,car
5832,18,female,105327,married,3,phd,19,average,1004,education
5833,27,male,90579,widowed,2,phd,47,average,4702,education
5834,42,male,136106,widowed,3,bachelor,35,average,3623,home
5835,47,female,136030,single,5,phd,7,average,6653,car
5836,58,male,68800,married,0,master,41,average,5130,car
5837,51,female,66972,single,4,phd,48,good,2592,business
5838,68,male,62829,divorced,4,phd,23,good,6153,car
5839,47,male,132262,widowed,2,master,26,average,7962,business
5840,56,male,133100,widowed,2,bachelor,10,average,4675,business
5841,54,male,56381,married,3,master,12,good,3341,education
5842,43,male,65817,widowed,5,phd,5,average,2675,business
5843,50,male,65192,widowed,0,master,27,good,3320,car
5844,38,female,131989,single,0,phd,9,good,6175,education
5845,46,male,149677,widowed,5,master,28,average,3185,car
5846,41,female,143913,married,3,phd,29,good,8177,education
5847,45,female,91202,widowed,3,bachelor,47,average,959,business
5848,47,male,109939,divorced,5,bachelor,48,good,6760,home
5849,66,female,79346,divorced,1,phd,29,average,9405,car
5850,41,male,79596,widowed,0,phd,43,good,2536,education
5851,56,male,137689,divorced,4,bachelor,9,average,9170,car
5852,43,male,68596,widowed,3,bachelor,3,average,4578,home
5853,67,male,72975,widowed,3,bachelor,46,good,4987,business
5854,49,female,79074,married,2,master,6,good,4476,education
5855,39,female,97236,divorced,5,phd,22,good,2009,business
5856,54,female,149158,single,4,phd,25,good,2485,home
5857,37,male,136330,single,1,bachelor,40,average,5680,personal
5858,26,male,73745,widowed,1,master,11,average,6062,home
5859,26,male,87932,widowed,0,phd,42,good,852,car
5860,26,female,64904,single,1,phd,23,good,6744,car
5861,63,male,85430,divorced,2,bachelor,3,average,6105,education
5862,31,male,116373,widowed,1,master,34,good,5227,home
5863,35,male,97476,married,5,bachelor,20,good,5603,car
5864,63,male,54736,single,1,master,21,average,7062,personal
5865,38,female,122078,single,0,phd,34,good,5192,education
5866,20,male,72236,divorced,4,phd,42,average,5087,car
5867,45,female,70207,single,0,phd,7,good,8810,car
5868,28,male,109909,widowed,2,master,27,average,5803,personal
5869,48,female,121539,widowed,3,phd,35,average,6020,personal
5870,46,male,85600,single,0,phd,6,average,3110,home
5871,65,male,119869,divorced,3,master,16,good,1798,personal
5872,68,female,88661,married,4,bachelor,11,average,2436,personal
5873,47,female,130961,widowed,1,master,8,average,2140,personal
5874,41,female,139672,single,5,phd,28,average,5222,education
5875,54,male,144446,single,2,phd,37,average,6168,business
5876,41,female,109502,married,3,master,40,average,1534,home
5877,27,female,52118,divorced,3,master,16,good,4183,personal
5878,64,male,70159,widowed,0,phd,23,good,5281,personal
5879,59,male,142362,widowed,3,master,45,good,2342,car
5880,33,female,82096,divorced,1,bachelor,48,average,6388,car
5881,45,male,110814,divorced,2,bachelor,26,average,1028,home
5882,56,male,58086,widowed,1,master,42,good,5655,business
5883,64,female,87855,widowed,5,master,50,average,7906,car
5884,56,female,73646,married,0,phd,43,good,2013,business
5885,18,female,52632,divorced,4,master,34,average,1764,car
5886,54,male,132459,single,5,bachelor,15,average,1173,home
5887,19,male,100092,widowed,1,master,43,good,6928,business
5888,45,female,111803,single,3,bachelor,26,good,4134,education
5889,19,male,83898,married,5,bachelor,48,average,7600,home
5890,32,female,141023,married,5,master,17,good,1110,personal
